,Unnamed: 0,term,QID,wd_bow,spacy_cs,check
158,39814,caucasians,Q64673661,"['single', 'dose', 'trial', 'healthy', 'caucasian', 'japanese', 'subject', 'investigating', 'pharmacokinetics', 'somatropin', 'clinical', 'trial', 'clinical', 'trial']",0.615,
159,83754,colored,Q5149038,"['term', 'used', 'united', 'state', 'describe', 'black', 'people']",0.879,
160,83726,colored,Q353267,"['additive', 'color', 'additive', 'mixture', 'situation', 'color', 'created', 'mixing', 'visible', 'light', 'emitted', 'differently', 'light', 'source']",0.812,
161,83636,colored,Q1396304,"['colorfastness', 'colourfastness', 'colour', 'fastness', 'property', 'material', 'textile', 'resist', 'fading', 'running', 'exposed', 'various', 'agency', 'washing', 'rubbing', 'daylight']",0.797,
162,83679,colored,Q22282519,"['anthocyanin', 'containing', 'compound', 'metabolic', 'process', 'anthocyanin', 'metabolism', 'anthocyanin', 'metabolic', 'process', 'chemical', 'reaction', 'pathway', 'involving', 'anthocyanins', 'member', 'group', 'intensely', 'soluble', 'glycoside', 'anthocyanidins', 'occur', 'responsible', 'scarlet', 'purple', 'mauve', 'blue', 'coloring', 'higher']",0.7929999999999999,
163,83751,colored,Q50429925,"['chromogenic', 'compound', 'chromogenic', 'compound', 'colorless', 'endogenous', 'exogenous', 'pigment', 'precursor', 'may', 'transformed', 'biological', 'mechanism', 'compound']",0.784,
164,83787,colored,Q66033606,"['undyed', 'physical', 'property', 'color', 'natural', 'natural', 'textile', 'natural', 'color', 'dye']",0.7829999999999999,
165,83683,colored,Q22296285,"['uredospore', 'formation', 'urediniospore', 'formation', 'ureidospore', 'formation', 'process', 'specific', 'outcome', 'formation', 'asexual', 'dikaryotic', 'often', 'rusty', 'spore', 'produced', 'structure', 'called', 'mostly', 'found', 'rust']",0.782,
166,83829,colored,Q819264,"['colour', 'revolution', 'revolution', 'color', 'revolution', 'coloured', 'revolution', 'revolution', 'colour', 'revolution', 'color', 'revolution', 'coloured', 'revolution', 'revolution', 'political', 'term', 'associated', 'democratization']",0.779,False
167,83659,colored,Q1786363,"['tonalism', 'century', 'u', 'artistic', 'movement', 'using', 'landscape', 'atmosphere', 'mist', 'often', 'gray', 'brown', 'blue']",0.778,
168,83720,colored,Q312266,"['curcumin', 'kacha', 'haldi', 'diferuloylmethane', 'turmeric', 'yellow', 'natural', 'yellow', 'natural', 'yellow', 'e', 'safran', 'tumeric', 'yellow', 'merita', 'earth', 'cucurmin', 'kurkumin', 'diferaloylmethane', 'hydroxy', 'methoxyphenylhepta', 'diene', 'dione', 'haidr', 'yo', 'kin', 'zlut', 'prirodni', 'hydrastis', 'halad', 'terra', 'merita', 'curcumin', 'hydroxy', 'methoxyphenyl', 'nonadiene', 'dione', 'turmeric', 'oleoresin', 'curcumin', 'souchet', 'hydroxy', 'methoxyphenyl', 'heptadiene', 'dione', 'ci', 'natural', 'yellow', 'yellow', 'root', 'halud', 'yellow', 'puccoon', 'haldar', 'gelbwurz', 'curcumin', 'chemical', 'compound', 'main', 'yellow', 'orange', 'pigment', 'active', 'principle', 'turmeric', 'curcuma']",0.7709999999999999,
169,31582,coolie,Q548135,"['occupation', 'worker', 'labourer', 'asia']",0.843,
170,31572,coolie,Q2996542,"['coolitude', 'term', 'cultural', 'interaction', 'indian', 'chinese', 'diaspora']",0.67,
171,31587,coolie,Q99950019,"['chinese', 'drawing', 'chinese', 'worker', 'drawing', 'leonard', 'richmond']",0.6679999999999999,
172,31585,coolie,Q63225477,"['chair', 'occupation', 'occupation']",0.6409999999999999,
173,31568,coolie,Q110626609,"['prohibition', 'traffic', 'portuguese', 'government', 'image', 'work']",0.616,
174,31579,coolie,Q50902692,"['ship', 'painting', 'painting', 'chinese', 'school', 'century']",0.602,
175,31580,coolie,Q50902731,"['ship', 'gale', 'painting', 'painting', 'chinese', 'school', 'century']",0.584,
176,31578,coolie,Q49713369,"['spring', 'spring', 'spring', 'wallowa', 'county', 'oregon', 'united', 'state', 'america']",0.552,
177,31573,coolie,Q33060641,"['begar', 'movement', 'movement']",0.519,
178,31574,coolie,Q3568519,"['william', 'cooley', 'human', 'william', 'florida', 'pioneer']",0.489,
179,31566,coolies,Q99621558,"['becoming', 'rethinking', 'origin', 'indian', 'labour', 'diaspora', 'research', 'grant', 'research', 'project', 'ahrc', 'research', 'grant']",0.602,
180,31561,coolies,Q107804051,"['foochow', 'methodist', 'church', 'methodist', 'church', 'building', 'established', 'congregation', 'comprising', 'rickshaw', 'puller', 'cooly', 'barber', 'foochow']",0.579,
181,31558,coolies,Q106812584,"['chinese', 'cooly', 'demolishing', 'building', 'drawing', 'drawing', 'george', 'chinnery']",0.5539999999999999,
182,31559,coolies,Q106812587,"['chinese', 'cooly', 'reading', 'proclamation', 'drawing', 'drawing', 'george', 'chinnery']",0.519,
183,31563,coolies,Q23758885,"['cooly', 'round', 'food', 'stall', 'painting', 'painting', 'george', 'chinnery']",0.513,
184,31564,coolies,Q59725091,"['cooly', 'district', 'electoral', 'division', 'electoral', 'district', 'county', 'kerry', 'ireland']",0.504,
185,31557,coolies,Q106784619,"['group', 'seven', 'cooly', 'gambling', 'drawing', 'drawing', 'george', 'chinnery']",0.502,
186,31548,coolies,Q104308541,"['cooly', 'townland', 'townland', 'cooly', 'county', 'kerry', 'ireland']",0.48200000000000004,
187,31562,coolies,Q114655389,"['fight', 'cooly', 'drawing']",0.47600000000000003,
188,31555,coolies,Q104308681,"['dromickbane', 'townland', 'cooly', 'county', 'kerry', 'ireland']",0.47200000000000003,
189,41695,descent,Q2905804,"['unilineality', 'kinship', 'terminology', 'unilineality', 'system', 'determining', 'group', 'one', 'belongs', 'line', 'whereby', 'traced', 'either', 'exclusively', 'male', 'ancestor', 'patriline', 'exclusively', 'female', 'ancestor', 'matriline']",0.92,True
190,40668,descent,Q183905,"['descendant', 'lineal', 'descendant', 'blood', 'relative', 'direct', 'line', 'collateral', 'descendant', 'relative', 'descended', 'sibling']",0.903,True
191,40679,descent,Q19671714,"['lineal', 'descendant', 'blood', 'relative', 'direct', 'line']",0.894,True
192,40639,descent,Q16039034,"['ancestry', 'series', 'ancestor', 'lineage', 'compose', 'line', 'natural']",0.8909999999999999,True
193,41257,descent,Q3277425,"['bilateral', 'kinship', 'terminology', 'family', 'lineage', 'system']",0.856,True
194,40814,descent,Q333018,"['common', 'theory', 'ancestor', 'root', 'node', 'shared', 'ancestry', 'organism', 'different', 'specie']",0.853,True
195,40565,descent,Q110719661,"['rare', 'variant', 'method', 'identity', 'detection', 'sequence', 'data', 'time', 'recent', 'common', 'ancestor', 'given', 'identity', 'segment', 'length', 'written', 'work', 'thesis', 'thesis', 'steven', 'mason', 'foltz', 'university', 'washington']",0.853,
196,41340,descent,Q5988338,"['identity', 'identical', 'nucleotide', 'sequence', 'due', 'inheritance', 'without', 'recombination', 'common', 'ancestor']",0.846,
197,40551,descent,Q1075815,"['evidence', 'common', 'common', 'evidence', 'evelution', 'evidence', 'demonstrating', 'life', 'earth', 'come', 'single', 'ancestor']",0.845,
198,41133,descent,Q1321675,"['complementary', 'distribution', 'linguistic', 'phenomenon', 'phoneme', 'found', 'case', 'others', 'found', 'similar', 'different', 'often', 'indicating', 'sound', 'change', 'divergent', 'mutual']",0.8240000000000001,
199,59275,disabled,Q15978181,"['person', 'disability', 'person', 'people', 'person', 'people', 'disability', 'handicapped', 'person', 'person', 'person', 'disability', 'person', 'physical', 'mental', 'disability', 'affect', 'limit', 'activity', 'daily', 'living', 'may', 'require', 'special', 'accommodation']",0.9740000000000001,
200,59283,disabled,Q16649023,"['mentally', 'person', 'person', 'disability', 'mentally', 'person', 'person', 'mental', 'disability']",0.919,
201,59279,disabled,Q16649002,"['person', 'visual', 'disability', 'person', 'disability', 'person', 'visual', 'impairment', 'people', 'visual', 'impairment', 'people', 'visual', 'disability', 'visually', 'impaired', 'person', 'visually', 'impaired', 'people', 'visually', 'impaired', 'person', 'person', 'visual', 'disability', 'person', 'visual', 'impairment', 'person', 'visual', 'disability', 'person', 'visual', 'disability', 'people', 'visual', 'disability', 'visually', 'person', 'visually', 'visually', 'person', 'visually', 'people', 'partially', 'seeing', 'person', 'partially', 'seeing', 'person', 'partially', 'seeing', 'people', 'partially', 'sighted', 'person', 'partially', 'sighted', 'person', 'partially', 'sighted', 'people', 'visually', 'handicapped', 'visually', 'handicapped', 'person', 'visually', 'handicapped', 'person', 'visually', 'handicapped', 'people', 'person', 'visual', 'handicap', 'person', 'visual', 'handicap', 'person', 'visual', 'handicap', 'person', 'visual', 'handicap', 'people', 'visual', 'handicap', 'people', 'visual', 'handicap', 'person', 'loss', 'vision', 'impact', 'activity', 'daily', 'living']",0.9059999999999999,True
202,59237,disabled,Q110278262,"['developmentally', 'person', 'group', 'human', 'person', 'disability', 'person', 'intellectual', 'disability']",0.902,
203,59639,disabled,Q108735754,"['beyond', 'least', 'restrictive', 'constitutional', 'right', 'treatment', 'mentally', 'person', 'community', 'article']",0.9,
204,59349,disabled,Q5281201,"['disability', 'pretender', 'person', 'behaves']",0.884,
205,59336,disabled,Q47533065,"['disability', 'organization', 'organization', 'meant', 'help', 'people', 'loved', 'one']",0.871,
206,59376,disabled,Q67374899,"['living', 'living', 'will', 'written', 'witnessed', 'declaration', 'person', 'request', 'become', 'beyond', 'reasonable', 'expectation', 'recovery', 'allowed', 'die']",0.8690000000000001,
207,60186,disabled,Q67527673,"['healthy', 'worker', 'effect', 'sampling', 'bias', 'observed', 'worker', 'usually', 'exhibit', 'overall', 'death', 'rate', 'lower', 'general', 'population', 'since', 'severely', 'ill', 'may', 'excluded', 'employment']",0.868,
208,59306,disabled,Q2589264,"['integration', 'people', 'policy', 'social', 'inclusion', 'inclusion', 'including', 'people', 'without', 'disability', 'people', 'different', 'background']",0.863,
209,75109,eskimo,Q641154,"['independence', 'culture', 'independence', 'culture', 'independence', 'one', 'culture', 'paleo', 'culture', 'people', 'lived', 'northern', 'greenland']",0.888,True
210,75120,eskimo,Q666758,"['saqqaq', 'culture', 'paleo', 'culture', 'greenland', 'existing', 'around', 'bce', 'bce']",0.871,True
211,74988,eskimo,Q2268108,"['independence', 'ii', 'culture', 'independence', 'culture', 'independence', 'two', 'culture', 'paleo', 'culture', 'flourished', 'northeastern', 'greenland', 'bce', 'bce', 'north', 'south', 'independence', 'fjord']",0.856,True
212,74950,eskimo,Q1246654,"['uralo', 'siberian', 'uralo', 'siberian', 'language', 'proposed', 'language', 'family', 'consisting', 'uralic', 'yukaghir', 'proposed', 'michael', 'fortescue']",0.84,
213,75071,eskimo,Q51521215,"['prehistoric', 'present', 'commerce', 'among', 'arctic', 'coast', 'publication', 'ottawa', 'printing', 'university', 'california', 'library', 'view', 'book']",0.831,True
214,75167,eskimo,Q991660,"['alaska', 'native', 'religion', 'shamanism', 'among', 'people']",0.82,
215,75056,eskimo,Q51440055,"['ammassalik', 'contribution', 'ethnology', 'east', 'greenland', 'native', 'publication', 'copenhagen', 'university', 'toronto', 'robarts', 'library', 'view', 'book']",0.818,True
216,75104,eskimo,Q603749,"['dorset', 'culture', 'dorset', 'tradition', 'kalaallit', 'nunaat', 'paleo', 'culture', 'ce', 'preceded', 'inuit', 'arctic', 'north', 'america']",0.816,True
217,75061,eskimo,Q51459426,"['contribution', 'anthropology', 'central', 'smith', 'sound', 'anthropological', 'paper', 'amnh', 'publication', 'american', 'museum', 'natural', 'history', 'library', 'view', 'book', 'external']",0.8059999999999999,
218,75067,eskimo,Q51473727,"['first', 'peary', 'collection', 'polar', 'material', 'culture', 'publication', 'museum', 'natural', 'university', 'library', 'university', 'illinois', 'urbana', 'champaign', 'view', 'book']",0.804,True
219,74774,eskimos,Q131242,"['eskimo', 'people', 'ethnic', 'group', 'people', 'esquimaux', 'eskimo', 'esquimaux', 'indigenous', 'people', 'circumpolar', 'region']",0.794,
220,74796,eskimos,Q4532729,"['eskimology', 'inuitology', 'arctic', 'study', 'complex', 'humanity', 'science', 'relating', 'eskimo', 'inuit']",0.794,
221,74835,eskimos,Q51438939,"['aleutian', 'eskimo', 'north', 'pacific', 'publication', 'natural', 'history', 'museum', 'university', 'library', 'university', 'illinois', 'urbana', 'champaign', 'view', 'book']",0.765,
222,74848,eskimos,Q66219906,"['genealogical', 'census', 'eskimo', 'point', 'barrow', 'alaska', 'naid', 'collection', 'series', 'national', 'archive', 'record', 'holding']",0.763,
223,74834,eskimos,Q51427789,"['food', 'bird', 'smith', 'sound', 'eskimo', 'publication', 'new', 'university', 'california', 'library', 'view', 'book']",0.732,
224,74836,eskimos,Q51440085,"['among', 'eskimo', 'record', 'five', 'close', 'intercourse', 'eskimo', 'tribe', 'labrador', 'publication', 'torontomusson', 'book', 'university', 'toronto', 'robarts', 'library', 'view', 'book']",0.7290000000000001,
225,74830,eskimos,Q51424472,"['life', 'work', 'peck', 'among', 'eskimo', 'publication', 'university', 'toronto', 'robarts', 'library', 'view', 'book']",0.7190000000000001,
226,74845,eskimos,Q60474532,"['woman', 'land', 'eskimo', 'painting', 'painting', 'léon', 'cogniet', 'french']",0.706,
227,74832,eskimos,Q51427146,"['life', 'work', 'peck', 'among', 'eskimo', 'publication', 'london', 'university', 'toronto', 'trinity', 'college', 'graham', 'library', 'view', 'book']",0.701,
228,74847,eskimos,Q65569063,"['folk', 'several', 'group', 'reindeer', 'eskimo', 'print', 'print', 'national', 'gallery', 'art', 'nga']",0.6940000000000001,
229,105511,ethnic group,Q41710,"['ethnic', 'group', 'classification', 'system', 'personal', 'data', 'population', 'group', 'people', 'group', 'ethnic', 'group', 'ethnicity', 'socially', 'defined', 'category', 'people', 'identify']",0.9790000000000001,
230,105431,ethnic group,Q2531956,"['ethnic', 'group', 'social', 'group', 'ethnic', 'group', 'ethnic', 'group', 'minority', 'within', 'state', 'especially', 'single', 'ethnic', 'group', 'within', 'polyethnic', 'state']",0.955,
231,105407,ethnic group,Q212926,"['endogamy', 'practice', 'marrying', 'within', 'specific', 'ethnic', 'group', 'class', 'social', 'group']",0.9520000000000001,
232,105440,ethnic group,Q2640974,"['teptjars', 'tipter', 'teptjari', 'tiptär', 'subset', 'bashkir', 'people', 'described', 'either', 'ethnic', 'group', 'social', 'group', 'estate', 'realm', 'depending', 'period', 'circumstance']",0.9440000000000001,
233,105219,ethnic group,Q11197007,"['ethnoreligious', 'group', 'ethno', 'religious', 'group', 'ethnic', 'group', 'people', 'whose', 'member', 'also', 'unified', 'common', 'religious', 'background']",0.94,
234,105213,ethnic group,Q108788952,"['ethnic', 'group', 'residency', 'ethnic', 'group', 'aspect', 'geographic', 'region', 'grouping', 'distinct', 'ethnic', 'group', 'place', 'residence']",0.94,
235,106451,ethnic group,Q3377803,"['tribe', 'people', 'people', 'group', 'ethnic', 'group', 'minimal', 'social', 'organization']",0.934,
236,108462,ethnic group,Q28223060,"['igbo', 'nationalism', 'ideology', 'relating', 'igbo', 'ethnic', 'group']",0.9329999999999999,
237,105195,ethnic group,Q1048468,"['phoenician', 'phenicians', 'phoenician', 'civilization', 'historical', 'ethnic', 'group']",0.9309999999999999,
238,108068,ethnic group,Q5404271,"['ethnic', 'identity', 'development', 'includes', 'identity', 'formation', 'self', 'categorization', 'psychological', 'attachment', 'ethnic', 'group']",0.9309999999999999,
239,109647,ethnic groups,Q6822251,"['meta', 'ethnicity', 'large', 'group', 'related', 'ethnic', 'group', 'identify']",0.943,
240,109566,ethnic groups,Q46295,"['people', 'caucasus', 'diverse', 'group', 'comprising', 'ethnic', 'group']",0.935,
241,109398,ethnic groups,Q2509271,"['jewish', 'ethnic', 'division', 'group', 'human', 'jewish', 'people', 'ethnic', 'group', 'jewish', 'ethnic', 'group', 'jewish', 'community', 'jewish', 'ethnicity', 'community', 'varying', 'ethnicity', 'adhere', 'judaism']",0.927,
242,109383,ethnic groups,Q2002622,"['ethnic', 'group', 'philippine', 'aspect', 'geographic', 'region', 'human', 'migration', 'demography', 'philippine']",0.922,
243,109628,ethnic groups,Q629716,"['micronesians', 'micronesian', 'people', 'micronesian', 'people', 'various', 'closely', 'related', 'ethnic', 'group', 'native', 'micronesia']",0.917,
244,109356,ethnic groups,Q15305025,"['wikiproject', 'ethnic', 'group', 'wikiproject', 'wikiproject', 'ethnicity', 'wikimedia', 'subject', 'area', 'collaboration']",0.917,
245,109326,ethnic groups,Q112873503,"['canadian', 'ethnic', 'study', 'association', 'cesa', 'cesa', 'scee', 'research', 'centre', 'canadian', 'ethnic', 'study', 'non', 'profit', 'interdisciplinary', 'organization', 'devoted', 'study', 'ethnicity', 'multiculturalism', 'immigration', 'inter', 'group', 'relation', 'cultural', 'life', 'ethnic', 'group', 'canada']",0.917,
