,term,URI,aat_bow,cs_scopeNote_tfidf
3433,colored,300019247,"['export', 'ware', 'chrysanthemum', 'evolve', 'ceramic', 'century', 'annam', 'lotus', 'vietnamese', 'annamese', 'blue', 'featuring']",0.654
3434,colored,300018405,"['wall', 'gao', 'wei', 'northern', 'ceramic', 'sculpture', 'asian', 'yang', 'rule', 'dynasty']",0.533
3435,colored,300380263,"['coal', 'dissolve', 'tar', 'ability', 'dried', 'linseed', 'pyridine', 'conservation', 'liquid', 'varnish', 'solvent']",0.645
3436,colored,300265244,"['spanish', 'patio', 'moorish', 'tile', 'superceded', 'paving', 'alicatado', 'alicatados', 'polygonal', 'mosaic', 'tilework']",0.561
3437,colored,300014990,"['eventually', 'enamel', 'coachbuilder', 'dissolved', 'coach', 'linseed', 'automobile', 'copal', 'varnish', 'spray', 'formulation']",0.648
3438,colored,300015037,"['wall', 'whiting', 'colored', 'paint', 'oil', 'water', 'consisting', 'linseed', 'kalsomine', 'color', 'calcimine', 'glue']",0.709
3439,colored,300015102,"['colorless', 'colored', 'clear', 'ceramic', 'applied', 'transparent', 'glaze', 'specifically']",0.809
3440,colored,300132872,"['plain', 'heavier', 'cloth', 'referred', 'printed', 'cotton', 'dyed', 'stylized', 'calico', 'pattern', 'muslin']",0.681
3441,colored,300013583,"['alkanninh', 'indicator', 'extracted', 'dye', 'discontinued', 'officinalis', 'alkanet', 'lawsonia', 'anchusa', 'generic']",0.766
3442,colored,300012435,"['arrowhead', 'wood', 'possessing', 'ebony', 'congo', 'woodwind', 'savanna', 'egyptian', 'blackwood', 'clarinet', 'ironwood', 'african', 'resonance', 'good', 'tablet', 'elanoxylon', 'senegal', 'plum', 'mozambique']",0.672
3443,colored,300375346,"['swietenia', 'sri', 'flowered', 'indian', 'ceylon', 'satinwood', 'farming', 'lanka', 'golden', 'chloroxylon', 'east', 'silky', 'wood', 'cabinetwork', 'veneer']",0.568
3444,colored,300011410,"['ohio', 'sandstone', 'oxide', 'containing', 'silica', 'colored', 'stone', 'amherst', 'buff', 'iron', 'aluminum', 'gray']",0.634
3445,colored,300011664,"['surrounding', 'ceremonial', 'prized', 'banded', 'weaker', 'bannerstones', 'stripe', 'slate', 'le', 'ribbon', 'running']",0.576
3446,colored,300264634,"['mocha', 'uruguay', 'agate', 'stone', 'fern', 'variety', 'moss', 'weathered', 'dendritic', 'improve', 'form', 'inclusion']",0.708
3447,colored,300386691,"['epidote', 'green', 'augite', 'metamorphic', 'greenstones', 'greenstone', 'hornblende', 'rock', 'actinolite', 'nephrite', 'albite']",0.575
3448,colored,300011256,"['arizona', 'indian', 'jewelry', 'ore', 'obsidian', 'colored', 'silver', 'semitransparent', 'smoky', 'marekanite', 'nodule']",0.634
3449,colored,300448625,"['bushy', 'alabastro', 'alabaster', 'manganese', 'travertine', 'growth', 'sheep', 'coloured', 'diffused', 'pecorella']",0.772
3450,colored,300379850,"['veronese', 'formation', 'quarried', 'rosso', 'stone', 'italy', 'pietra', 'limestone', 'construction', 'monument', 'ammonitico', 'verona']",0.536
3451,colored,300181600,"['airway', 'navigation', 'aid', 'terrain', 'displaying', 'flash', 'federal', 'hazard', 'beacon', 'aeronautical', 'landmark', 'airport']",0.515
3452,colored,300386222,"['glasiers', 'oxide', 'window', 'stained', 'object', 'glazier', 'metallic', 'construct', 'molten', 'corporate', 'adding', 'glass', 'artist']",0.689
3453,colored,300404814,"['male', 'iridescent', 'wider', 'specie', 'dorsal', 'subspecies', 'wing', 'coloration', 'morpho', 'brightly', 'edge', 'menelaus', 'butterfly']",0.719
3454,colored,300132596,"['surname', 'cosmatesque', 'technique', 'opus', 'work', 'rome', 'encrusted', 'stone', 'rectangle', 'cosmati', 'sectile', 'fixture', 'marbleworkers']",0.661
3455,colored,300266233,"['dzi', 'mysterious', 'shepherd', 'agate', 'gzi', 'believe', 'bead', 'tibetan', 'pattern', 'etched', 'ancient']",0.689
3456,colored,300343860,"['guinea', 'paduak', 'ocean', 'deciduous', 'malay', 'padauk', 'southeastern', 'indicus', 'specie', 'valued', 'rosewood', 'hard', 'pashu', 'island', 'india', 'new', 'pterocarpus', 'northern', 'rose', 'pacific', 'australasia']",0.659
3457,colored,300310552,"['yaguarundi', 'otter', 'phase', 'jaguarundi', 'jaguarondi', 'cat', 'classified', 'brushy', 'specie', 'yagouaroundi', 'puma', 'unspotted', 'genus', 'litter', 'foxy', 'short', 'herpailurus', 'formerly', 'forested']",0.637
3458,colored,300266249,"['dust', 'word', 'dull', 'referring', 'army', 'meaning', 'khaki', 'hindi', 'greenish', 'color', 'overtone', 'colonial']",0.781
3459,colored,300250076,"['voice', 'cage', 'downcurved', 'psittacidae', 'grasping', 'speech', 'family', 'parrot', 'eating', 'bird', 'hooked', 'raucous']",0.541
3460,colored,300310389,"['southward', 'patagonia', 'greatly', 'black', 'reduced', 'specie', 'cat', 'rosette', 'onca', 'faintly', 'spot', 'jaguar', 'panthera']",0.666
3461,colored,300250082,"['ally', 'male', 'genus', 'peacock', 'pavoninidae', 'speaking', 'specie', 'eyespot', 'phasianidae', 'family', 'classified', 'train', 'strictly', 'symbol', 'bird', 'peafowl', 'pavo']",0.723
3462,colored,300266444,"['various', 'cucurbitaceae', 'netted', 'globose', 'melon', 'flesh', 'warty', 'fruit', 'gourd', 'rind', 'pulpy']",0.489
3463,colored,300265952,"['siamese', 'head', 'tail', 'breed', 'cat', 'chocolate', 'slanted', 'genetically', 'recessive', 'body', 'blue', 'point']",0.696
3464,colored,300265173,"['coromandel', 'lacquerware', 'lacquer', 'ware', 'technique', 'filled', 'company', 'shipped', 'madras', 'familiar', 'transfer', 'lacquering']",0.689
3465,colored,300263571,"['law', 'alternative', 'buckram', 'tanned', 'binding', 'expensive', 'sheepskin', 'vegetable', 'sheep', 'calf', 'superceded']",0.714
3466,colored,300248064,"['especially', 'used', 'various', 'uniform', 'colored', 'gold', 'braid']",0.802
3467,colored,300263570,"['law', 'buckram', 'tanned', 'binding', 'cream', 'vegetable', 'calf', 'smooth', 'grained', 'fair', 'superceded']",0.726
3468,colored,300220911,"['saving', 'pygg', 'pig', 'orange', 'originally', 'clay', 'piggy', 'coin', 'child', 'bank', 'shape']",0.621
3469,colored,300204128,"['crudely', 'paper', 'book', 'hand', 'box', 'printed', 'line', 'dominotiers', 'domino', 'wallpaper', 'endpapers']",0.522
3470,colored,300411562,"['leather', 'wall', 'gilt', 'interior', 'created', 'gold', 'varnished', 'hanging', 'tooled', 'decoration', 'panel', 'specially']",0.672
3471,colored,300197910,"['square', 'somewhat', 'total', 'effect', 'window', 'stained', 'frame', 'textile', 'cathedral', 'bedspread', 'folded']",0.634
3472,colored,300199282,"['loop', 'wool', 'patterning', 'french', 'boutonnue', 'coverlet', 'weave', 'weft', 'canadian', 'handloomed', 'tradition', 'boutonné']",0.597
3473,colored,300197798,"['serape', 'finely', 'sarape', 'northern', 'weave', 'made', 'mexico', 'intricately', 'tapestry', 'richly', 'patterned', 'blanket', 'saltillo']",0.65
3474,colored,300053916,"['cuerda', 'cord', 'manganese', 'iberia', 'seca', 'tile', 'dry', 'intermingling', 'greasy', 'drawn', 'outline', 'allowing', 'grease', 'disappears']",0.703
3475,colored,300187319,"['estampada', 'carpet', 'carpeting', 'bruselas', 'brussels', 'alfombra', 'printed', 'tap', 'tapestry', 'drum', 'skein', 'cylinder', 'yarn', 'velvet', 'cheaper', 'mechanism']",0.508
3476,colored,300181798,"['air', 'dust', 'effect', 'smoke', 'colored', 'weather', 'light', 'diminish', 'fog', 'lamp', 'intended', 'adverse', 'vehicle']",0.601
3477,colored,300227510,"['pinprick', 'ponti', 'create', 'backlighting', 'viewing', 'megalethoscope', 'kerosene', 'photograph', 'apparatus', 'lens', 'megalethoscopes', 'carlo']",0.648
3478,colored,300133529,"['gelatin', 'process', 'create', 'single', 'invented', 'multiple', 'könig', 'treated', 'pinatype', 'transfer', 'film', 'plate']",0.697
3479,colored,300211489,"['colored', 'case', 'weather', 'umbrella', 'untrimmed', 'generally', 'tout', 'brightly', 'combination', 'parasol', 'ca']",0.69
3480,colored,300266709,"['scrapbooking', 'involving', 'embellishment', 'patterned', 'mounted', 'lettering', 'booking', 'decorative', 'photgraphs', 'scrap', 'scrapbook', 'album', 'stamped']",0.635
3481,colored,300438388,"['ceremony', 'perform', 'dance', 'fancy', 'elaborately', 'regalia', 'event', 'dancer', 'defined', 'powwow']",0.547
3482,colored,300021522,"['ware', 'design', 'sgraffito', 'calligraphic', 'prototype', 'mazandaran', 'densely', 'crosshatched', 'pottery', 'amol', 'amul']",0.595
3483,colored,300019031,"['maharao', 'rao', 'bundikalam', 'bundi', 'painting', 'kotah', 'singh', 'reigned', 'school', 'lush', 'ruler']",0.51
3484,colored,300019494,"['style', 'hun', 'culture', 'visigoth', 'moesia', 'danube', 'ostrogoth', 'agriculturalist', 'visigothic', 'dacia', 'workmanship', 'modest', 'goth']",0.608
3485,colored,300019254,"['relief', 'style', 'folk', 'ceramic', 'spread', 'japan', 'glaze', 'elsewhere', 'chinese', 'vietnam', 'china', 'distinguished', 'low', 'cochin']",0.686
3486,colored,300107834,"['sacristy', 'rodríguez', 'lavishly', 'metropolitan', 'mexico', 'swiftly', 'brilliantly', 'lorenzo', 'facade', 'puebla', 'estípites']",0.381
3487,colored,300421711,"['notepad', 'square', 'paper', 'note', 'sheet', 'side', 'sometimes', 'bound', 'brightly', 'shape', 'adhesive']",0.644
3488,colored,300012927,"['malay', 'highest', 'commercially', 'straw', 'ball', 'meaning', 'damar', 'yellow', 'kuching', 'cat', 'dammar', 'kucing', 'grade', 'hopea', 'eye', 'mata', 'resin', 'sold']",0.698
3489,colored,300375722,"['ring', 'coloring', 'dye', 'aromatic', 'compound', 'synthetic', 'coupling', 'azo', 'food', 'dyestuff', 'brightly']",0.734
3490,colored,300013123,"['colorants', 'organism', 'stem', 'colored', 'molecule', 'synthesized', 'vegetable', 'plant', 'organic', 'photosynthetic', 'natural', 'pigment']",0.773
3491,colored,300012067,"['close', 'core', 'diospyros', 'grained', 'straw', 'eastern', 'possumwood', 'virginiana', 'apple', 'commercial', 'woodturning', 'sapwood', 'common', 'wood', 'american', 'wide', 'possum', 'persimmon']",0.738
3492,colored,300012096,"['decking', 'eucalyptus', 'post', 'wharf', 'globulus', 'boat', 'sapwood', 'tasmania', 'wood', 'victoria', 'blue', 'gum', 'shaft']",0.512
3493,colored,300374879,"['hackberry', 'celtis', 'occidentalis', 'yellow', 'colored', 'light', 'yellowish', 'brown', 'common', 'wood', 'american', 'streak', 'gray']",0.787
3494,colored,300011438,"['deposit', 'formed', 'foliated', 'granite', 'mineral', 'band', 'quartz', 'gneiss', 'schist', 'igneous']",0.592
3495,colored,300011161,"['massive', 'impurity', 'french', 'shape', 'chalk', 'appalachian', 'cut', 'grade', 'marking', 'talc', 'occurring', 'purpose']",0.739
3496,colored,300136931,"['mass', 'scale', 'lepidolite', 'mineral', 'commonly', 'pegmatite', 'lithium', 'rose', 'mica', 'lilac', 'small', 'occurs']",0.695
3497,colored,300011182,"['aphanite', 'phenocrysts', 'felsite', 'rock', 'may', 'quartz', 'felsites', 'contain', 'acid', 'feldspar', 'igneous', 'aphanitic', 'mainly']",0.623
3498,colored,300010461,"['alteration', 'formed', 'amargosite', 'volcanic', 'mineral', 'soap', 'clay', 'bentonite', 'volume', 'chemical', 'original', 'placed', 'gumbrin', 'plastic', 'swell', 'ash']",0.663
3499,colored,300010861,"['enamel', 'similar', 'colored', 'clear', 'spandrel', 'ceramic', 'side', 'fired', 'application', 'spandrelite', 'glass']",0.704
3500,colored,300130964,"['building', 'dolostone', 'queenston', 'escarpment', 'cemented', 'quarry', 'limestone', 'niagara', 'jointing', 'canada']",0.579
3501,colored,300011453,"['corallina', 'breccia', 'notably', 'rome', 'ultor', 'column', 'quarry', 'coral', 'fragment', 'mar', 'matrix']",0.552
3502,colored,300012351,"['london', 'flake', 'lacewood', 'sycamore', 'platanus', 'sawed', 'plane', 'acerifolia', 'reddish', 'lace', 'brown', 'wood', 'contrasting', 'english', 'hybrid', 'planetree']",0.702
3503,colored,300012381,"['aspen', 'toothed', 'bigtooth', 'populus', 'manufacture', 'wood', 'big', 'greyish', 'largetooth', 'match', 'apsen', 'northeastern', 'sapwood', 'tooth', 'grown', 'grandidentata', 'pulp', 'large', 'excelsior']",0.643
3504,colored,300183668,"['paper', 'crayon', 'colored', 'cutout', 'ink', 'drawing', 'suitable', 'construction', 'watercolor', 'making', 'inexpensive']",0.71
3505,colored,300014545,"['bakelite', 'appliance', 'stability', 'phenolic', 'melamine', 'latitude', 'include', 'intense', 'material', 'molding', 'heat', 'ltd']",0.675
3506,colored,300266218,"['toenail', 'lacquer', 'polish', 'barrier', 'finger', 'colored', 'clear', 'applied', 'fingernail', 'decorative', 'varnish', 'protective', 'nail', 'purpose']",0.733
3507,colored,300015287,"['scouring', 'pleasant', 'antifoaming', 'flotation', 'oil', 'agent', 'odorants', 'smelling', 'pine', 'germicidal']",0.632
3508,colored,300016986,"['relief', 'feature', 'late', 'bowl', 'classic', 'mold', 'ritual', 'blanca', 'cream', 'figure', 'period', 'scene']",0.649
3509,colored,300020160,"['griffin', 'style', 'enlivened', 'detail', 'orientalizing', 'grew', 'anatomical', 'light', 'goose', 'wild', 'goat', 'deer']",0.64
3510,colored,300419963,"['flexible', 'included', 'sheet', 'flexi', 'vinyl', 'disc', 'version', 'record', 'recording', 'soundsheet', 'label']",0.473
3511,colored,300310139,"['technique', 'colored', 'painting', 'wash', 'outline', 'method', 'boneless', 'chinese', 'bone', 'without', 'using']",0.76
3512,colored,300231272,"['translucent', 'quilting', 'back', 'colored', 'shadow', 'palely', 'top', 'stitching', 'stuffing', 'yarn', 'quilted', 'show']",0.594
3513,colored,300380387,"['chest', 'korean', 'horn', 'thinned', 'drawn', 'accessory', 'hwagak', 'semitransparent', 'brightly', 'household', 'picture']",0.73
3514,colored,300021172,"['relief', 'french', 'muted', 'rendered', 'reptile', 'bernard', 'imitated', 'palissy', 'mollusk', 'accurate']",0.694
3515,colored,300107088,"['thessaly', 'initial', 'style', 'late', 'crusted', 'consisting', 'applied', 'rose', 'pottery', 'firing', 'decoration', 'neolithic', 'thick']",0.711
3516,colored,300107109,"['helladic', 'dating', 'goblet', 'shape', 'yellow', 'stemmed', 'mainland', 'minyan', 'middle', 'low', 'greek', 'surface']",0.722
3517,colored,300400685,"['terminology', 'figuration', 'thread', 'heavier', 'evolution', 'lace', 'encountered', 'silk', 'blonde', 'bobbin']",0.7
3518,colored,300011315,"['batesville', 'marble', 'colored', 'arkansas', 'cream', 'limestone', 'gray']",0.62
3519,colored,300216610,"['square', 'identical', 'chessboard', 'gameboard', 'checkerboard', 'eight', 'beige', 'file', 'called', 'row']",0.538
3520,colored,300163214,"['fault', 'improvement', 'ware', 'creamware', 'cream', 'pearlware', 'glaze', 'desirable', 'experimenting', 'earthenware', 'english']",0.703
3521,colored,300185378,"['chipped', 'plaster', 'damage', 'indicate', 'mold', 'cast', 'casting', 'warning', 'proximity', 'coat', 'surface', 'prevent']",0.668
3522,colored,300266080,"['effect', 'shaded', 'shading', 'ombre', 'ombré', 'graduated', 'polychromatic', 'weave', 'textile', 'dyeing', 'monochromatic', 'extended']",0.749
3523,colored,300298934,"['skill', 'jewel', 'embroidering', 'embellished', 'embroidery', 'aurifrygium', 'gold', 'ecclesiastical', 'aurifrisum', 'vestment', 'phrygian', 'aurifrisia', 'auriphrygia', 'royal']",0.575
3524,colored,300391035,"['collar', 'tab', 'function', 'attached', 'colored', 'military', 'patch', 'gorget', 'rank', 'side', 'distinguish']",0.68
3525,colored,300264515,"['intoxicating', 'witch', 'phalguna', 'bonfire', 'holī', 'festival', 'bhang', 'ribald', 'behavior', 'holi', 'holākā', 'god', 'holikā']",0.452
3526,colored,300311169,"['bill', 'pointed', 'tail', 'sharp', 'sized', 'kingfisher', 'short', 'stubby', 'bird', 'brightly', 'leg', 'coraciiformes']",0.501
3527,colored,300250085,"['woodland', 'tailed', 'open', 'pheasant', 'game', 'subfamily', 'plumage', 'brightly', 'field', 'phasianinae', 'hunted']",0.6
3528,colored,300391501,"['eucalyptus', 'gray', 'tree', 'inch', 'long', 'specie', 'mahogany', 'paler', 'foot', 'blooming', 'grooved', 'jarrah', 'vertically', 'loam', 'marginata', 'gum', 'diameter']",0.586
3529,colored,300438713,"['lead', 'leaded', 'thinned', 'leadlight', 'waterproof', 'linseed', 'light', 'adhere', 'turpentine', 'boiled', 'cement', 'paris', 'formulation', 'glass']",0.745
3530,colored,300011490,"['carbon', 'marble', 'black', 'colored', 'lucullan', 'egyptian', 'lucullite']",0.721
3531,colored,300011044,"['rarely', 'rich', 'laquer', 'gilt', 'vermeil', 'coated', 'silver', 'plated', 'gold', 'finish', 'metal', 'gilding']",0.645
3532,colored,300012482,"['persian', 'junglans', 'queen', 'cabinet', 'wood', 'ann', 'walnut', 'darker', 'burl', 'lebanon', 'common', 'furniture', 'european', 'english', 'infiltration', 'gun', 'streaky', 'regia', 'considerably']",0.734
3533,colored,300015100,"['stoneware', 'sung', 'resemblance', 'flourished', 'jade', 'valued', 'celadon', 'asian', 'glaze', 'third', 'iron']",0.628
3534,colored,300014972,"['coating', 'true', 'power', 'colored', 'stain', 'transparent', 'penetrating', 'varnish', 'le', 'leaving']",0.707
3535,colored,300021276,"['presence', 'charles', 'style', 'restauration', 'france', 'heavier', 'bourbon', 'empire', 'continuation', 'troubadour', 'restoration', 'period', 'bright']",0.71
3536,colored,300020676,"['variant', 'byzantine', 'late', 'luxury', 'compositional', 'remarkable', 'painting', 'multi', 'byzantium', 'crusade', 'mosaic', 'imaginative']",0.687
3537,colored,300122621,"['methyl', 'crayon', 'talc', 'chalk', 'powdery', 'smudged', 'drawing', 'diluted', 'tragacanth', 'kaolin', 'pastel']",0.622
3538,colored,300387450,"['seminato', 'set', 'marble', 'process', 'alla', 'creating', 'chip', 'veneziana', 'honed', 'polished', 'mortar', 'smooth', 'venetian', 'flooring']",0.653
3539,colored,300266644,"['ring', 'optical', 'surface', 'physicist', 'sir', 'wave', 'investigated', 'newton', 'interference', 'manifested', 'isaac']",0.652
3540,colored,300107370,"['varies', 'style', 'gloss', 'though', 'manufactured', 'impressed', 'pergamon', 'incised', 'pergamene', 'minor', 'pottery', 'buff', 'actually']",0.788
3541,colored,300106339,"['enamel', 'factory', 'rendered', 'floral', 'porcelain', 'straßburg', 'imitated', 'strasbourg', 'strassbourg', 'faience', 'brightly', 'strasburg', 'naturalistic']",0.752
3542,colored,300105607,"['grenzau', 'manganese', 'arm', 'westerwald', 'höhr', 'regularly', 'grenzhausen', 'partially', 'german', 'stamped', 'nassau', 'cobalt']",0.628
3543,colored,300107090,"['thessaly', 'evident', 'beginning', 'late', 'dark', 'darker', 'vessel', 'painted', 'light', 'pottery', 'elsewhere', 'neolithic']",0.718
