,term,entity_id,text_1,text_2,text_3,text_4,text_5
221,colored,Q5149038,Colored,,['Term used in the United States to describe black people'],[],[]
222,colored,Q819264,colour revolution,"['color revolution', 'coloured revolution', 'colored revolution', 'colour revolutions', 'color revolutions', 'coloured revolutions', 'colored revolutions']",['political term associated with democratization'],[],['revolution']
224,colored,Q353267,additive color,['additive mixture'],the situation where color is created by mixing the visible light emitted from differently colored light sources,['phenomenon'],[]
225,colored,Q22296285,uredospore formation,"['urediniospore formation', 'ureidospore formation', 'GO:0075251']","The process which specific outcome is the formation of an asexual, dikaryotic, often rusty-colored spore, produced in a structure called a uredinium; mostly found in the rust fungus.",['biological process'],['asexual sporulation resulting in formation of a cellular spore']
226,colored,Q1786363,Tonalism,,"19-20th-century US artistic movement using landscapes with colored atmosphere or mist, often gray, brown or blue",['art movement'],[]
227,colored,Q22282519,anthocyanin-containing compound metabolic process,"['anthocyanin metabolism', 'anthocyanin metabolic process', 'GO:0046283']","The chemical reactions and pathways involving anthocyanins, any member of a group of intensely colored soluble glycosides of anthocyanidins that occur in plants. They are responsible from most of the scarlet, purple, mauve and blue coloring in higher",['biological process'],"['pigment metabolic process', 'flavonoid metabolic process']"
228,colored,Q104341641,hand coloring,"['hand tinting', 'hand colored', 'hand-colored', 'hand-tinted', 'hand-colouring', 'hand-coloured']",['applying color by a manual process'],[],['coloring']
230,colored,Q312266,curcumin,"['Kacha haldi', 'Diferuloylmethane', 'Turmeric yellow', 'Natural yellow 3', 'C.I. 75300', 'C.I. Natural Yellow 3', 'E 100', ""Safran D'inde"", 'Tumeric yellow', 'Merita earth', 'Cucurmin', 'Kurkumin [czech]', 'Diferaloylmethane', '1,7-Bis(4-hydroxy-3-methoxyphenyl)hepta-1,6-diene-3,5-dione', 'Haidr', 'Yo-kin', 'Zlut prirodni 3 [Czech]', 'Hydrastis', 'Halad', 'Terra merita', 'Curcumin I', '1,9-Bis(4-hydroxy-3-methoxyphenyl)-2,7-nonadiene-4,6-dione', 'Turmeric oleoresin (79%-85% curcumin)', 'Souchet', '1,7-Bis(4-hydroxy-3-methoxyphenyl)-1,6-heptadiene-3,5-dione', 'CI Natural Yellow 3', 'Yellow root', 'Halud', 'Yellow puccoon', 'Haldar', 'Gelbwurz', 'Curcumin']","chemical compound, main yellow-orange-colored pigment and active principle of turmeric or curcuma","['chemical compound', 'biogenic alkylphenol', 'chemical entity class']",[]
231,colored,Q50429925,chromogenic compounds,['chromogenic compound'],"colorless, endogenous or exogenous pigment precursors that may be transformed by biological mechanisms into colored compounds",[],"['food coloring', 'indicators and reagents', 'dye']"
232,colored,Q105825358,hair pigmentation,,the process by which hairs become colored,['biological process'],['pigmentation']
233,coolie,Q548135,coolie,,['labourer from Asia'],['occupation'],['worker']
234,coolie,Q99950019,A Chinese Coolie,['A Chinese Worker'],['drawing by Leonard Richmond'],['drawing'],[]
235,coolie,Q2996542,Coolitude,,"term for cultural interaction of the Indian or Chinese ""coolie"" diaspora",[],[]
236,coolie,Q110626609,The prohibition of coolie traffic by the Portuguese government,,,"['image', 'work']",[]
237,coolie,Q4774147,Anti-Coolie Act,['Anti-Coolie Act of 1862'],['US law imposed in 1862 to tax Chinese immigrants in favor of white laborers'],['Act of Congress in the United States'],[]
239,coolie,Q50902692,The coolie ship 'Volga II',,"['painting by Chinese School, 19th century']",['painting'],[]
240,coolie,Q50902731,The coolie ship 'Mersey' in a gale,,"['painting by Chinese School, 19th century']",['painting'],[]
241,coolie,Q49713369,Coolie Spring,,"['spring in Wallowa County, Oregon, United States of America']",['spring'],[]
242,coolie,Q63225477,chair coolie,,['occupation'],['occupation'],['coolie']
243,coolie,Q33060641,Coolie-Begar Movement,,['Movement'],[],[]
244,coolies,Q99621558,"Becoming Coolies: Rethinking The Origins Of The Indian Labour Diaspora, 1772-1920.",,['AHRC Research Grant (2015)'],"['research grant', 'research project']",[]
245,coolies,Q107804051,Foochow Methodist Church,,"Methodist church building established by a congregation comprising rickshaw pullers, coolies and barbers from Foochow",['building'],[]
246,coolies,Q106812584,Chinese Coolies Demolishing a Building,,['drawing by George Chinnery'],['drawing'],[]
247,coolies,Q106812587,Chinese Coolies reading a Proclamation,,['drawing by George Chinnery'],['drawing'],[]
248,coolies,Q59725091,Coolies,,"['electoral district in County Kerry, Ireland']",['district electoral division'],[]
249,coolies,Q106784619,Group of Seven Coolies Gambling,,['drawing by George Chinnery'],['drawing'],[]
250,coolies,Q104308675,Faghcullia,,"townland in Coolies, County Kerry, Ireland",['townland'],[]
251,coolies,Q104308681,Dromickbane,,"townland in Coolies, County Kerry, Ireland",['townland'],[]
252,coolies,Q104309627,Gortdromakiery,,"townland in Coolies, County Kerry, Ireland",['townland'],[]
253,coolies,Q104308663,Faghbane,,"townland in Coolies, County Kerry, Ireland",['townland'],[]
254,descent,Q2905804,unilineality,['unilineality descent'],"[""system of determining descent groups in which one belongs to one's father's or mother's line, whereby one's descent is traced either exclusively through male ancestors (patriline), or exclusively through female ancestors (matriline)""]",[],['kinship terminology']
256,descent,Q1075815,evidence of common descent,['Evidence of evelution'],['evidence demonstrating that all life on Earth comes from a single ancestor'],[],['common descent']
257,descent,Q183905,descendant,,lineal descendant (blood relative in the direct line of descent) or collateral descendant (relative descended from a sibling),['kinship'],['kin']
258,descent,Q89659343,descent,,['biological or social descent of an individual'],[],"['quality', 'lineage']"
260,descent,Q5263736,Descent from antiquity,,['the process of establishing a generation-by-generation descent of living persons'],[],[]
262,descent,Q110719661,"Rare Variant Method for Identity-by-descent Detection in Sequence Data, and the Time to Most Recent Common Ancestor Given Identity-by-descent Segment Length",,"[""master's thesis by Steven Mason Foltz, University of Washington, 2013""]","['written work', ""master's thesis""]",[]
263,descent,Q5988338,Identity by descent,,['identical nucleotide sequence due to inheritance without recombination from a common ancestor'],[],[]
264,descent,Q3277425,bilateral descent,,['Family lineage system'],[],['kinship terminology']
265,descent,Q333018,common descent,,['shared ancestry of organisms from different species'],['theory'],"['ancestor', 'root node']"
266,descent,Q1321675,complementary distribution,,linguistic phenomenon where some phonemes are found in some cases and others are found in similar but different cases; often indicating sound change and divergent mutual descent,[],[]
267,developing nation,Q112877807,Higher education quality assurance policy and practice in the Maldives : a case study from a small developing nation,,['2008 doctoral thesis by Ahmed Ali Maniku at Massey University'],['doctoral thesis'],[]
268,developing nations,Q59638044,Greenhouse Gas Emissions: Perspectives on the Top 20 Emitters and Developed Versus Developing Nations,,['Congressional Research Service report'],['Congressional Research Service report'],[]
269,developing nations,Q114408620,"Economic integration and the industrialisation of small, developing nations: the case of Central America",,,['doctoral thesis'],[]
270,developing nations,Q67620028,CURRENTS #140: SPEECHES ON IMPROVING LIVING STANDARDS IN DEVELOPING NATIONS (NAID 125420),,"[""item in the National Archives and Records Administration's holdings""]",['item of collection or exhibition'],[]
271,developing nations,Q7692521,Technological apartheid,,denial of modern technologies to Third World or developing nations,[],[]
272,developing nations,Q7012550,New World Information and Communication Order,"['NWICO', 'NWIO']",Proposed international media agreements and implications on developing nations,[],[]
273,developing nations,Q24265886,"Building occupational hygiene capacity in developing nations, NIOSH activities 1997-2005",,['abstract published in 2006'],"['abstract', 'scholarly conference abstract']",[]
274,developing nations,Q64259423,Files Relating to Developing Nations Finance (NAID 27500116),,"[""series in the National Archives and Records Administration's holdings""]",['collection'],[]
275,developing nations,Q66171650,Subject Files Relating to Developing Nations Finance (NAID 6863790),,"[""a series in the National Archives and Records Administration's holdings""]",['collection'],[]
276,developing nations,Q1073779,Point Four Program,,Post World War II US technical assistance program to developing nations,['project'],[]
277,developing nations,Q67530758,PERSPECTIVE: WHAT DO WE OWE THE DEVELOPING NATIONS? (NAID 107264),,"[""item in the National Archives and Records Administration's holdings""]",['item of collection or exhibition'],[]
278,disabled,Q15978181,person with disabilities,"['disabled people', 'disabled person', 'people with disabilities', 'handicapped person', 'disabled persons', 'person with disability']",['person with physical or mental disabilities that affect or limit their activities of daily living and that may require special accommodations'],[],['person']
281,disabled,Q69948768,disabled children,"['disabled child', 'handicapped children', 'handicapped child', 'children with disabilities']",['children with mental or physical disabilities that interfere with usual activities of daily living'],[],"['person with disabilities', 'child']"
283,disabled,Q16649002,person with visual disabilities,"['person with visual impairment', 'people with visual impairment', 'people with visual disabilities', 'visually impaired person', 'visually impaired people', 'visually impaired persons', 'persons with visual disabilities', 'persons with visual impairment', 'person with visual disability', 'persons with visual disability', 'people with visual disability', 'visually disabled person', 'visually disabled', 'visually disabled persons', 'visually disabled people', 'partially seeing person', 'partially seeing persons', 'partially seeing people', 'partially sighted person', 'partially sighted persons', 'partially sighted people', 'visually handicapped', 'visually handicapped person', 'visually handicapped persons', 'visually handicapped people', 'person with visual handicap', 'person with visual handicaps', 'persons with visual handicap', 'persons with visual handicaps', 'people with visual handicap', 'people with visual handicaps']",['person with loss of vision such that there is an impact on activities of daily living'],[],['person with disabilities']
287,disabled,Q108735754,Beyond Least Restrictive Alternative: A Constitutional Right to Treatment for Mentally Disabled Persons in the Community,,,['article'],[]
288,disabled,Q884271,blindness and education,"['blind education', 'education of the blind', 'tyflopedagogics', 'education for the blind', 'Education of Visually Disabled']",['education of students with any manner of vision impairment which addresses their differences and individual needs'],[],"['special education', 'typhlology']"
289,disabled,Q104763821,Work and Health Unit,,UK cross-government unit concerned with improving the health and employment outcomes for disabled people and those with health conditions,['cross-government unit'],[]
290,disabled,Q20860129,housing for the handicapped,"['housing for disabled', 'housing for handicapped', 'housing for physically handicapped']","['<housing by occupants>, housing (concept), functional concepts (general), Associated Concepts, Associated Concepts Facet']",[],['housing']
291,disabled,Q67374899,living will,['living wills'],"written, witnessed declaration in which a person requests that if they become disabled beyond reasonable expectation of recovery, they be allowed to die",[],"['advance health care directive', 'declaration of intent']"
292,disabled,Q5417486,Every Disabled Child Matters,,['organization'],"['organization', 'disability rights organization']",[]
293,disabled,Q67527673,healthy worker effect,,"sampling bias observed when workers usually exhibit overall death rates lower the general population, since the severely ill and disabled may be excluded from employment","['epidemiologic effect modifier', 'sampling bias']",[]
